,Selected,FeatLabel,FeatIndex,"Description"
662,1,EPIC_OVERWHELMING_CRITICAL_LIGHTFLAIL,734,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
661,1,EPIC_OVERWHELMING_CRITICAL_LIGHTHAMMER,733,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
660,1,EPIC_OVERWHELMING_CRITICAL_HALBERD,732,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
659,1,EPIC_OVERWHELMING_CRITICAL_GREATAXE,731,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
658,1,EPIC_OVERWHELMING_CRITICAL_BATTLEAXE,730,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
657,1,EPIC_OVERWHELMING_CRITICAL_THROWINGAXE,729,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
656,1,EPIC_OVERWHELMING_CRITICAL_HANDAXE,728,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
655,1,EPIC_OVERWHELMING_CRITICAL_GREATSWORD,727,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
654,1,EPIC_OVERWHELMING_CRITICAL_LONGSWORD,726,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
653,1,EPIC_OVERWHELMING_CRITICAL_SCIMITAR,725,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
652,1,EPIC_OVERWHELMING_CRITICAL_RAPIER,724,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
651,1,EPIC_OVERWHELMING_CRITICAL_SHORTSWORD,723,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
650,1,EPIC_OVERWHELMING_CRITICAL_SHORTBOW,722,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
649,1,EPIC_OVERWHELMING_CRITICAL_LONGBOW,721,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
648,1,EPIC_OVERWHELMING_CRITICAL_UNARMED,720,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
647,1,EPIC_OVERWHELMING_CRITICAL_SLING,719,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
646,1,EPIC_OVERWHELMING_CRITICAL_SICKLE,718,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
645,1,EPIC_OVERWHELMING_CRITICAL_SHORTSPEAR,717,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
644,1,EPIC_OVERWHELMING_CRITICAL_QUARTERSTAFF,716,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
643,1,EPIC_OVERWHELMING_CRITICAL_MORNINGSTAR,715,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
642,1,EPIC_OVERWHELMING_CRITICAL_LIGHTMACE,714,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
641,1,EPIC_OVERWHELMING_CRITICAL_LIGHTCROSSBOW,713,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
640,1,EPIC_OVERWHELMING_CRITICAL_HEAVYCROSSBOW,712,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
639,1,EPIC_OVERWHELMING_CRITICAL_DART,711,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
638,1,EPIC_OVERWHELMING_CRITICAL_DAGGER,710,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
637,1,EPIC_OVERWHELMING_CRITICAL_CLUB,709,"Prerequisite: 21st level, Cleave, Great Cleave, Improved Critical of the weapon to be chose, Weapon Focus of the weapon to be chosen, Power Attack, and Strength 23+. When using the chosen weapon, the character deals +1d6 points of damage on a successful critical hit. If the weapon's crtical multiplier is x3, add +2d6 and if the multiplier is x4, add 3d6. Use: Automatic. HotU manual - page 59."
636,1,EPIC_IMPROVED_SPELL_RESISTANCE_10,708,"Prerequisite: 21st level. The character gains a +2 to spell resistance. This feat may be taken multiple times, to a maximum of +20. Use: Automatic. HotU manual - page 57."
635,,EPIC_IMPROVED_SPELL_RESISTANCE_9,707,"Prerequisite: 21st level. The character gains a +2 to spell resistance. This feat may be taken multiple times, to a maximum of +20. Use: Automatic. HotU manual - page 57."
634,,EPIC_IMPROVED_SPELL_RESISTANCE_8,706,"Prerequisite: 21st level. The character gains a +2 to spell resistance. This feat may be taken multiple times, to a maximum of +20. Use: Automatic. HotU manual - page 57."
633,,EPIC_IMPROVED_SPELL_RESISTANCE_7,705,"Prerequisite: 21st level. The character gains a +2 to spell resistance. This feat may be taken multiple times, to a maximum of +20. Use: Automatic. HotU manual - page 57."
632,,EPIC_IMPROVED_SPELL_RESISTANCE_6,704,"Prerequisite: 21st level. The character gains a +2 to spell resistance. This feat may be taken multiple times, to a maximum of +20. Use: Automatic. HotU manual - page 57."
631,,EPIC_IMPROVED_SPELL_RESISTANCE_5,703,"Prerequisite: 21st level. The character gains a +2 to spell resistance. This feat may be taken multiple times, to a maximum of +20. Use: Automatic. HotU manual - page 57."
630,,EPIC_IMPROVED_SPELL_RESISTANCE_4,702,"Prerequisite: 21st level. The character gains a +2 to spell resistance. This feat may be taken multiple times, to a maximum of +20. Use: Automatic. HotU manual - page 57."
629,,EPIC_IMPROVED_SPELL_RESISTANCE_3,701,"Prerequisite: 21st level. The character gains a +2 to spell resistance. This feat may be taken multiple times, to a maximum of +20. Use: Automatic. HotU manual - page 57."
628,,EPIC_IMPROVED_SPELL_RESISTANCE_2,700,"Prerequisite: 21st level. The character gains a +2 to spell resistance. This feat may be taken multiple times, to a maximum of +20. Use: Automatic. HotU manual - page 57."
627,,EPIC_IMPROVED_SPELL_RESISTANCE_1,699,"Prerequisite: 21st level. The character gains a +2 to spell resistance. This feat may be taken multiple times, to a maximum of +20. Use: Automatic. HotU manual - page 57."
626,,EPIC_IMPROVED_KI_STRIKE_5,698,"Prerequisite: 21st level, Wisdom 21+, Ki Strike +4. This feat grants the character a +5 enhancement bonus when attacking unarmed. Use: Automatic. HotU manual - page 57."
625,,EPIC_IMPROVED_KI_STRIKE_4,697,"Prerequisite: 21st level, Wisdom 21+, Ki Strike +3. This feat grants the character a +4 enhancement bonus when attacking unarmed. Use: Automatic. HotU manual - page 57."
624,1,EPIC_IMPROVED_COMBAT_CASTING,696,"Prerequisite: 21st level, Combat Casting, Concentration 25+. The character does not incur attacks of opportunity for casting spells while threatened. Use: Automatic. HotU manual - page 57."
623,1,EPIC_WILL,695,"Prerequisite: 21st level. The character gains a +4 to all Will saves. Use: Automatic. HotU manual - page 55."
622,1,EPIC_WEAPON_SPECIALIZATION_CREATURE,694,"Prerequisite: 21st level, Weapon Focus, Epic Weapon Focus, and Weapn Specialization in the chosen weapon. The character gains a +4 bonus to all damage you deal with the chosen weapon. Use: Automatic. HotU manual - page 55."
621,1,EPIC_WEAPON_SPECIALIZATION_TWOBLADEDSWORD,693,"Prerequisite: 21st level, Weapon Focus, Epic Weapon Focus, and Weapn Specialization in the chosen weapon. The character gains a +4 bonus to all damage you deal with the chosen weapon. Use: Automatic. HotU manual - page 55."
