,ItemCode,Item
2075,x2_it_mring019,MAJOR_RING_OF_UNIVERSAL_ELEMENTAL_RESISTANCE_HOTU
2076,nw_it_gem007,MALACHITE
2077,x0_manti_spikes,MANTICORE_SPIKES_SHADOWS_OF_UNDRENTIDE
2078,x2_mcloth005,MANTLE_OF_EPIC_SPELL_RESISTANCE_HORDES_OF_THE_UNDERDARK
2079,x2_it_mcloak003,MANTLE_OF_GREAT_STEALTH_HORDES_OF_THE_UNDERDARK
2080,nw_aarcl013,MANY_STARRED_CLOAK
2081,m1s3cloak,MANY_STARRED_CLOAK_1
2082,nw_wthmsh006,MANY_TALONS
2083,nw_it_mmidmisc07,MAP_OF_BLACKLAKE
2084,m1_map_m1q3a,MAP_OF_BLACKLAKE_1
2085,nw_it_mmidmisc08,MAP_OF_THE_BEGGAR_NEST
2086,m1_map_m1q5a,MAP_OF_THE_BEGGAR_NEST_1
2087,nw_it_mmidmisc09,MAP_OF_THE_DOCKS
2088,m1_map_m1q4a,MAP_OF_THE_DOCKS_1
2089,nw_it_mmidmisc10,MAP_OF_THE_PENINSULA
2090,m1_map_m1q2a,MAP_OF_THE_PENINSULA_1
2091,q2cmarker,MARKER_ARROW
2092,x0_armhe013,MASK_OF_DEATH_HORDES_OF_THE_UNDERDARK
2093,nw_armhe011,MASK_OF_PERSUASION
2094,x0_armhe013,MASK_OF_THE_SKULL_SHADOWS_OF_UNDRENTIDE
2095,nw_it_sparscr807,MASS_BLINDESS_DEAFNESS
2096,x1_it_spdvscr402,MASS_CAMOUFLAGE_SHADOWS_OF_UNDRENTIDE
2097,nw_it_sparscr806,MASS_CHARM
2098,nw_it_sparscr611,MASS_HASTE
2099,x2_it_spdvscr801,MASS_HEAL_HORDES_OF_THE_UNDERDARK
2100,m1q04inobamulet,MASTERSON_FAMILY_AMULET
2101,nw_mcloth012,MASTER_ADVENTURER_ROBE
2102,x2vampirecloth,MASTER_ADVENTURER_ROBE_1
2103,nw_wswmka006,MASTER_LI_WAY
2104,matron_katana,MASTER_LI_WAY_1
2105,2q6k_grandstone,MASTER_PORTAL_STONE
2106,qx_monk_robes,MASTER_ROBES_OF_THE_OLD_ORDER
2107,cloth017,MASTER_ZAAR_OUTFIT
2108,cloth020,MASTER_ZAAR_OUTFIT_1
2109,cloth022,MASTER_ZAAR_OUTFIT_2
2110,matronarmor,MATRON_ARMOR
2111,q7_matronarmo001,MATRON_ARMOR_1
2112,it_wpmwhip008,MATRON_WHIP_PLUS7
2113,2q6_maugrimjourn,MAUGRIM_JOURNAL
2114,maug_jour,MAUGRIM_JOURNAL_1
2115,m2q05igravekey,MAUSOLEM_KEY
2116,nw_it_mmidmisc05,MEAT
2117,mechanicsflight,MECHANICS_OF_FLIGHT
2118,x0_medusa_snakes,MEDUSA_SNAKES_SHADOWS_OF_UNDRENTIDE
2119,m1q3a00meldkey,MELDANEN_MASTER_KEY
2120,m1q3bkey2,MELDANEN_PRISON_KEY
2121,m1q3a00tooth,MELDANEN_SILVER_TOOTH
2122,m1q3bkey1,MELDANEN_WEST_WING_KEY
2123,nw_it_sparscr202,MELF_ACID_ARROW
2124,nw_it_creitem031,MEPHIT_PROPERTIES
2125,m2_armor_001,MERCENARY_ARMOR
2126,q6_compass,MERCHANT_COMPASS
2127,m2_cloth_002,MERCHANT_OUTFIT
2128,m2_cloth_011,MERCHANT_OUTFIT_1
2129,nw_wswmrp005,MERCYKILLER_BLADE
2130,q4_merkilshammer,MERKIL_HAMMER
2131,q4_merkilshelmet,MERKIL_HELMET
2132,q4_merkilsplate,MERKIL_PLATE
2133,nw_wspmku007,MESSENGER_BLADE
2134,x2_it_sparscr301,MESTIL_ACID_BREATH_HORDES_OF_THE_UNDERDARK
2135,x2_it_sparscr502,MESTIL_ACID_SHEATH_HORDES_OF_THE_UNDERDARK
2136,x2_it_dyem03,METAL_DYE_BLACK
2137,x2_it_dyem00,METAL_DYE_BLEACH
2138,x2_it_dyem31,METAL_DYE_BRIGHT_BLUE
2139,x2_it_dyem16,METAL_DYE_BRIGHT_COPPER
2140,x2_it_dyem40,METAL_DYE_BRIGHT_GREEN
2141,x2_it_dyem28,METAL_DYE_BRIGHT_PINK
2142,x2_it_dyem24,METAL_DYE_BRIGHT_RED
2143,x2_it_dyem32,METAL_DYE_DARK_BLUE
2144,x2_it_dyem18,METAL_DYE_DARK_COPPER
2145,x2_it_dyem10,METAL_DYE_DARK_GOLD
2146,x2_it_dyem42,METAL_DYE_DARK_GREEN
2147,x2_it_dyem02,METAL_DYE_DARK_IRON
2148,x2_it_dyem25,METAL_DYE_DARK_RED
2149,x2_it_dyem37,METAL_DYE_DARK_TURQUOISE
2150,x2_it_dyem08,METAL_DYE_LIGHT_GOLD
2151,x2_it_dyem36,METAL_DYE_LIGHT_TURQUOISE
2152,x2_it_dyem48,METAL_DYE_RAINBOW
2153,nw_it_sparscr906,METEOR_SWARM
2154,nw_wammar007,MILD_POISON_ARROW
2155,nw_wammbo006,MILD_POISON_BOLT
2156,m1q3amillykey,MILLY_KEY
2157,nw_it_sparscr801,MIND_BLANK
2158,nw_it_sparscr506,MIND_FOG
2159,cloth005,MINISTER_OF_AO_TUNIC
2160,nw_it_trap033,MINOR_ACID_SPLASH_TRAP_KIT
2161,nw_it_trap013,MINOR_BLOB_OF_ACID_TRAP_KIT
2162,x0_armhe001,MINOR_CIRCLET_OF_BLASTING_SHADOWS_OF_UNDRENTIDE
2163,nw_it_trap021,MINOR_ELECTRICAL_TRAP_KIT
2164,nw_it_trap017,MINOR_FIRE_TRAP_KIT
2165,nw_it_trap029,MINOR_FROST_TRAP_KIT
2166,nw_it_trap025,MINOR_GAS_TRAP_KIT
2167,nw_it_sparscr401,MINOR_GLOVE_OF_INVULNERABILITY
2168,nw_it_trap005,MINOR_HOLY_TRAP_KIT
2169,nw_it_trap041,MINOR_NEGATIVE_TRAP_KIT
2170,nw_it_trap037,MINOR_SONIC_TRAP_KIT
2171,nw_it_trap001,MINOR_SPIKE_TRAP_KIT
2172,nw_it_trap009,MINOR_TANGLE_TRAP_KIT
2173,nw_it_crewgx003,MINOTAUR_CHIEFTAN_GREATAXE
2174,nw_it_crewgx002,MINOTAUR_MINOGON_FROST_GIANT_GREATAXE
2175,nw_maarcl002,MIRRORED_ARMOR
2176,q6_mirror,MIRROR_OF_ALL_SEEING
2177,m2q2itmirrorvan,MIRROR_OF_VANITY
2178,q6_shard,MIRROR_SHARD
2179,nw_ashmlw005,MIRROR_SHIELD
2180,x0_hen_mis_lswrd,MISCHA_LONGSWORD
2181,x0_hen_mis_shld1,MISCHA_TOWER_SHIELD
2182,x2_it_mithralch,MITHRAL_CHAINMAIL_HORDES_OF_THE_UNDERDARK
2183,nw_ashmsw007,MITHRAL_SHIELD
2184,x2_it_mithralsh,MITHRAL_SHIRT_HORDES_OF_THE_UNDERDARK
2185,nw_maarcl041,MITHRAL_SPLINT_MAIL
2186,q4b_comp6,MITHRAL_STATUE
2187,mithril,MITHRIL
2188,m2_armor_004,MIXED_ARMOR
2189,nw_it_crewps004,MOHRG_BITE
2190,moldytome,MOLDY_TOME
2191,x0_it_mbelt001,MONK_BELT_SHADOWS_OF_UNDRENTIDE
2192,q3c_entry_key,MONK_KEY
2193,nw_cloth016,MONK_OUTFIT
2194,x2_it_spdvscr502,MONSTROUS_REGENERATION_HORDES_OF_THE_UNDERDARK
2195,nw_it_novel004,MOONSTONE_MASK
2196,m1s2key1,MOONSTONE_MASK_BACK_ROOM_KEY
2197,nw_waxmbt004,MORDAN_WITHERING_BLADE
2198,nw_it_sparscr901,MORDENKAINEN_DISJUNCTION
2199,nw_it_sparscr705,MORDENKAINEN_SWORD
2200,nw_wblms001,MORNINGSTAR
2201,nw_wblmms002,MORNINGSTAR_PLUS1
2202,nw_wblmms010,MORNINGSTAR_PLUS2
2203,nw_wblmms011,MORNINGSTAR_PLUS3
2204,x0_wblmms001,MORNINGSTAR_PLUS4_SHADOWS_OF_UNDRENTIDE
2205,x0_wblmms002,MORNINGSTAR_PLUS5_SHADOWS_OF_UNDRENTIDE
2206,x2_wblmms003,MORNINGSTAR_PLUS6_HORDES_OF_THE_UNDERDARK
2207,x2_wblmms004,MORNINGSTAR_PLUS7_HORDES_OF_THE_UNDERDARK
2208,mod3clothing,MOTHEATEN_ROBES
2209,nw_creitemmum,MUMMY_PROPERTIES
2210,nw_it_crewpb007,MUMMY_SLAM
2211,q5b_idol,MUSHARAK_IDOL
2212,x0_formmyr_sting,MYRMARCH_STING_SHADOWS_OF_UNDRENTIDE
2213,x0_it_mbelt007,MYSTRAN_BELT_OF_PRIESTLY_MIGHT_AND_WARDING_SOU
2214,x0_it_mbelt005,MYSTRAN_BELT_OF_PRIESTLY_MIGHT_SHADOWS_OF_UNDRENTIDE
2215,xp1_mystrashand,MYSTRA_HAND
2216,nw_wswmrp008,NAMARRA_NEVERSLEEP_PLUS1
2217,nw_wswmrp009,NAMARRA_NEVERSLEEP_PLUS2
2218,x2_wswmrp005,NAMARRA_NEVERSLEEP_PLUS8_HORDES_OF_THE_UNDERDARK
2219,nw_wswmbs003,NAMELESS_LIGHT
2220,x2_nash_cloak,NASHER_CLOAK_OF_PROTECTION_HORDES_OF_THE_UNDERDARK
2221,x2_nash_glove,NASHER_GLOVES_OF_DISCIPLINE_HORDES_OF_THE_UNDERDARK
2222,x2_nash_boot,NASHER_NIMBLE_BOOTS_HORDES_OF_THE_UNDERDARK
2223,x2_nash_ring,NASHER_RING_OF_STRENGTH_HORDES_OF_THE_UNDERDARK
2224,nath_cloak,NATHYRRA_CLOAK
2225,x2_it_spdvscr802,NATURE_BALANCE_HORDES_OF_THE_UNDERDARK
2226,nw_wplmsc003,NATURE_SCYTHE
2227,x2_it_mneck005,NECKLACE_OF_FIREBALLS_HORDES_OF_THE_UNDERDARK
2228,x0_it_mneck002,NECKLACE_OF_FIREBALLS_SHADOWS_OF_UNDRENTIDE
2229,nw_it_mneck003,NECKLACE_OF_THE_PRAYER_BEADS
2230,2q4_necrojournal,NECROMANCER_JOURNAL
2231,nw_cloth026,NECROMANCER_ROBE
2232,nw_wdbmqs004,NEGASTAFF
2233,nw_it_sparscr315,NEGATIVE_ENERGY_BURST
2234,x2_it_spdvscr311,NEGATIVE_ENERGY_PROTECTION_HORDES_OF_THE_UNDERDARK
2235,nw_it_sparscr113,NEGATIVE_ENERGY_RAY
2236,qx_nemesis,NEMESIS
2237,nw_waxmgr003,NETHERESE_AXE
2238,nw_it_spdvscr402,NEUTRALIZE_POISON
2239,nw_wspmku004,NEVERWINTER_KUKRI
2240,neverwintermilit,NEVERWINTER_MILITIA_ARMOR
2241,nw_cloth018,NOBE_GUARDSMAN_TUNIC
2242,nw_cloth003,NOBLE_OUTFIT
2243,m2_cloth_004,NOBLE_OUTFIT_1
2244,nw_cloth100,NOBLE_OUTFIT_2
2245,nw_cloth028,NOBLE_TUNIC
2246,q1norawedring,NORA_WEDDING_RING
2247,nw_wbwmln007,NORTH_WIND_BOW
2248,matron_longbow,NORTH_WIND_BOW_1
2249,x2_wbwmln009,NORTH_WIND_BOW_PLUS8_HORDES_OF_THE_UNDERDARK
2250,m1s2note1,NOTE
2251,m1s2note2,NOTE_1
2252,m1s2note3,NOTE_2
2253,2q6_advennote,NOTE_3
2254,2q6_sewnote,NOTE_4
2255,m3oboulddrow,NOTE_5
2256,m3q4d12_note,NOTE_6
2257,m4lusknote,NOTE_7
2258,nw_m4q01c08_spyn,NOTE_8
2259,q3trapscroll,NOTE_9
2260,halasternote,NOTE_10
2261,m4q01c_notebook,NOTEBOOK
2262,q5_tymo_book,NOTEBOOK_1
2263,m3q4d17_notes,NOTES
2264,m1s2letter4,NOTE_FROM_HODGE
2265,nullifierrod,NULLIFIER_ROD
2266,nw_maarcl031,NYMPH_CLOAK_PLUS1
2267,nw_maarcl092,NYMPH_CLOAK_PLUS2
2268,nw_maarcl093,NYMPH_CLOAK_PLUS3
2269,nw_maarcl094,NYMPH_CLOAK_PLUS4
2270,nw_maarcl095,NYMPH_CLOAK_PLUS5
2271,x2_it_mcloak008,NYMPH_CLOAK_PLUS6_HORDES_OF_THE_UNDERDARK
2272,x2_it_mcloak009,NYMPH_CLOAK_PLUS7_HORDES_OF_THE_UNDERDARK
2273,x2_it_bmt_xbows,OAKEN_CROSSBOW_SHELF
2274,x2_it_bmt_wpole,OAKEN_POLE
2275,x2_it_bmt_wshldb,OAKEN_SHIELD_BODY
2276,x2_it_bmt_oakhlt,OAKEN_WEAPON_GRIP
2277,q5_obeliskscore,OBELISK_CORE
2278,m3q3_a02oboul,OBOULD_HEAD
2279,nw_waxmhn006,OFFHAND_AXE
2280,matron_handaxe,OFFHAND_AXE_PLUS2
2281,nw_hen_gal1qt,OFFICIAL_DOCUMENT
2282,nw_it_crewcl002,OGRE_CHIEFTAN_CLUB
2283,nw_it_crewcl001,OGRE_HILL_GIANT_CLUB
2284,ointmentofremove,OINTMENT_OF_STONE_TO_FLESH
2285,nw_it_creitemdr4,OLD_BLACK_DRAGON_PROPERTIES
2286,nw_it_creitemdrd,OLD_BLUE_DRAGON_PROPERTIES
2287,nw_it_creitemdr7,OLD_BRASS_DRAGON_PROPERTIES
2288,nw_it_creitemdrg,OLD_BRONZE_DRAGON_PROPERTIES
2289,nw_it_creitemdrj,OLD_COPPER_GREEN_DRAGON_PROPERTIES
2290,nw_it_creitemdr9,OLD_GOLD_DRAGON_PROPERTIES
2291,m3q2g07puzzlen,OLD_ONE_DEFENSES
2292,nw_it_creitemdrn,OLD_RED_DRAGON_PROPERTIES
2293,m2q3kscroll,OLD_SCROLL
2294,nw_it_creitem038,OLD_SHAMAN_WIZARD_DRAGON_PROPERTIES
2295,nw_it_creitemdrq,OLD_SILVER_DRAGON_PROPERTIES
2296,nw_it_creitemdrt,OLD_WHITE_DRAGON_PROPERTIES
2297,x0_it_mmedmisc04,OLLAMH_HARP_SHADOWS_OF_UNDRENTIDE
2298,nw_wblmms007,ONE_OF_MANY
2299,x1_it_spdvscr203,ONE_WITH_THE_LAND_SHADOWS_OF_UNDRENTIDE
2300,m3q2f18_orange,ORANGE_GEM
2301,x2_it_lightgem06,ORANGE_LIGHT_GEM
2302,m3q3a_orchead,ORC_HEAD
2303,m1q4_calliknote,ORDERS_FROM_CALLIK
2304,x1_it_spdvscr502,OWL_INSIGHT_SHADOWS_OF_UNDRENTIDE
2305,nw_it_sparscr221,OWL_WISDOM
2306,nw_aarcl009,PADDED_ARMOR
2307,nw_maarcl043,PADDED_ARMOR_PLUS1
2308,nw_maarcl072,PADDED_ARMOR_PLUS2
2309,maarcl073,PADDED_ARMOR_PLUS2_1
2310,nw_maarcl084,PADDED_ARMOR_PLUS3
2311,x0_maarcl001,PADDED_ARMOR_PLUS4_SHADOWS_OF_UNDRENTIDE
2312,x0_maarcl002,PADDED_ARMOR_PLUS5_SHADOWS_OF_UNDRENTIDE
2313,x2_maarcl025,PADDED_ARMOR_PLUS6_HORDES_OF_THE_UNDERDARK
2314,x2_maarcl026,PADDED_ARMOR_PLUS7_HORDES_OF_THE_UNDERDARK
2315,x2_it_arhelm01,PALADIN_HELMET_HORDES_OF_THE_UNDERDARK
2316,nw_cloth010,PALADIN_TUNIC
2317,x2_it_pmrobe,PALEMASTER_ROBE_HORDES_OF_THE_UNDERDARK
2318,nw_wammbo003,PARALYTIC_BOLT
2319,2q4_necroparchme,PARCHMENT
2320,q3_parchments,PARCHMENTS
2321,m3q04_pass,PASS_AMULET
2322,m1s2pass,PASS_COIN
2323,m4q1c07key3,PAST_LIFE_KEY
2324,bk_pearl_ix,PEARL_OF_BASHING
2325,bk_pearl_tongue,PEARL_OF_TONGUES
2326,m2q3e_brooch,PEASANT_BROOCH
2327,nw_wspmka005,PEASANT_DYNASTY
2328,m2_cloth_001,PEASANT_OUTFIT
2329,library_pen,PEN
2330,nw_hen_lin1rw,PENDANT_OF_THE_ELF_PLUS1
2331,nw_hen_lin2rw,PENDANT_OF_THE_ELF_PLUS3
2332,nw_hen_lin3rw,PENDANT_OF_THE_ELF_PLUS4
2333,aarcl008,PENHOLD_ROBES
2334,wmgst001,PENHOLD_STAFF
2335,nw_cloth002,PERFORMER_OUTFIT
2336,nw_it_mneck007,PERIAPT_OF_WISDOM_PLUS1
2337,nw_it_mneck008,PERIAPT_OF_WISDOM_PLUS2
2338,nw_it_mneck009,PERIAPT_OF_WISDOM_PLUS3
2339,nw_it_mneck010,PERIAPT_OF_WISDOM_PLUS4
2340,nw_it_mneck011,PERIAPT_OF_WISDOM_PLUS5
2341,x2_it_mneck006,PERIAPT_OF_WISDOM_PLUS6_HORDES_OF_THE_UNDERDARK
2342,x2_it_mneck007,PERIAPT_OF_WISDOM_PLUS7_HORDES_OF_THE_UNDERDARK
2343,x2_it_mneck008,PERIAPT_OF_WISDOM_PLUS8_HORDES_OF_THE_UNDERDARK
2344,x2_it_mneck009,PERIAPT_OF_WISDOM_PLUS9_HORDES_OF_THE_UNDERDARK
2345,nw_wblmml007,PETTY_TEMPEST
2346,matron_mace,PETTY_TEMPEST_1
2347,nw_it_sparscr409,PHANTASMAL_KILLER
2348,nw_wbwmsh004,PHANTOM_BOW
2349,nw_it_crewps007,PHASE_SPIDER_BITE
2350,nw_it_gem004,PHENALOPE
2351,x1_ice_phylac,PHYLACTERY_OF_ICE
2352,q1cureing2,PIECES_OF_CHARCOAL
2353,nw_wammar004,PIERCING_ARROW
2354,it_gold002,PILE_OF_GOLD
2355,2q6_stone10,PINNACLE_PORTAL_STONE
2356,q1bpipersword,PIPER_SWORD
2357,x1_it_crewps001,PIT_FIEND_BITE_SHADOWS_OF_UNDRENTIDE
2358,it_creitem002,PIT_FIEND_PROPERTIES
2359,nw_wswmdg007,PIXIE_LANCE
2360,m3q2a14_cure,PLAGUE_CURE
2361,m3q2_a11blankets,PLAGUE_RIDDEN_BLANKETS
2362,x1_it_spdvscr603,PLANAR_ALLY_SHADOWS_OF_UNDRENTIDE
2363,nw_it_sparscr604,PLANAR_BINDING
2364,x2_it_spdvscr407,PLANAR_BINDING_HORDES_OF_THE_UNDERDARK
2365,nw_wblmml005,PLANAR_MACE
2366,planetararmor,PLANETAR_ARMOR
2367,x2_it_cmat_elmw,PLANK_OF_ELM_WOOD
2368,x2_it_cmat_oakw,PLANK_OF_OAK_WOOD
2369,m2_armor_002,PLATE_ARMOR
2370,m2_armor_003,PLATE_ARMOR_1
2371,x2_helm_003,PLATINUM_HELM_HORDES_OF_THE_UNDERDARK
2372,nw_wammar008,POISON_ARROW
2373,q6_wammar009,POISON_ARROW_1
2374,nw_wammbo007,POISON_BOLT
2375,nw_it_polyhid001,POLYMORPH_GIANT_SPIDER_PROPERTIES
2376,nw_it_polyhid004,POLYMORPH_PIXIE_PROPERTIES
2377,nw_it_polyhid002,POLYMORPH_TROLL_PROPERTIES
2378,nw_it_polyhid003,POLYMORPH_UMBERHULK_PROPERTIES
2379,nw_it_polyhid005,POLYMORPH_ZOMBIES_PROPERTIES
2380,nw_it_sparscr415,POLYMORTH_SELF
2381,portabledoor,PORTABLE_DOOR
2382,portabledoor2,PORTABLE_DOOR_1
2383,m1s2portrait,PORTRAIT_OF_SIR_REGINALD_RUMBOTTOM_III
2384,nw_it_book022,PORT_LLAST
2385,m2q01iyesgarkey,PORT_LLAST_MINE_KEY
2386,nw_it_mpotion016,POTION_OF_AID
2387,nw_it_mpotion006,POTION_OF_ANTIDOTE
2388,nw_it_mpotion005,POTION_OF_BARKSIN
2389,nw_it_mpotion009,POTION_OF_BLESS
2390,nw_it_mpotion015,POTION_OF_BULL_STRENGTH
2391,nw_it_mpotion014,POTION_OF_CAT_GRACE
2392,nw_it_mpotion007,POTION_OF_CLARITY
2393,nw_it_mpotion003,POTION_OF_CURE_CRITICAL_WOUNDS
2394,nw_it_mpotion001,POTION_OF_CURE_LIGHT_WOUNDS
2395,nw_it_mpotion020,POTION_OF_CURE_MODERATE_WOUNDS
2396,nw_it_mpotion002,POTION_OF_CURE_SERIOUS_WOUNDS
2397,x2_it_mpotion002,POTION_OF_DEATH_ARMOR_HORDES_OF_THE_UNDERDARK
2398,nw_it_mpotion010,POTION_OF_EAGLE_SPLENDOR
2399,nw_it_mpotion013,POTION_OF_ENDURANCE
2400,nw_it_mpotion017,POTION_OF_FOX_CUNNING
2401,nw_it_mpotion012,POTION_OF_HEAL
2402,nw_it_mpotion008,POTION_OF_INVISIBILITY
2403,nw_it_mpotion011,POTION_OF_LESSER_RESTORATION
2404,nw_it_mpotion019,POTION_OF_LORE
2405,nw_it_mpotion018,POTION_OF_OWL_WISDOM
2406,q3_potion,POTION_OF_PROTECTION_FROM_ELEMENTS
2407,q6c_potion,POTION_OF_SIGHT_WARDING
2408,nw_it_mpotion004,POTION_OF_SPEED
2409,x1potionvitality,POTION_OF_VITALITY
2410,nw_arhe001,POT_HELMET
2411,nw_arhe006,POT_HELMET_1
2412,x0_powerstone,POWER_STONE
2413,nw_it_sparscr903,POWER_WORD_KILL
2414,nw_it_sparscr702,POWER_WORD_STUN
2415,q1practicesword,PRACTICE_SWORD
2416,x0_misc_prayer,PRAYER_BAG
2417,x2_it_spdvscr312,PRAYER_HORDES_OF_THE_UNDERDARK
2418,x1_it_mbook001,PRAYER_TO_THE_OVERGOD_SHADOWS_OF_UNDRENTIDE
2419,nw_it_sparscr808,PREMONITION
2420,nw_cloth007,PRIEST_ROBE
2421,cloth008,PRIEST_ROBE_1
2422,q2amaeviirrobe1,PRIEST_ROBE_2
2423,m3q2f_book_1,PRINCIPLES_OF_TIME_TRAVEL
2424,it_mboots004,PRISMATIC_DRAGON_BOOTS
2425,nw_it_sparscr706,PRISMATIC_SPRAY
2426,nw_hen_bod2qt,PRISM_BLOSSOM_SEED
2427,prisonersclothin,PRISONER_CLOTHING
2428,it_book004,PRISONER_JOURNAL
2429,m1q2_prisonkey,PRISON_KEY
2430,2q4d_prisonkey,PRISON_KEY_1
2431,2q6h_prisonkey,PRISON_KEY_2
2432,m1q2_prisfloor2,PRISON_KEY_2ND_FLOOR
2433,it_book003,PRISON_LOGBOOK
2434,q2d5cellkey,PRISON_MASTER_KEY
2435,m1q2b_storeroom,PRISON_STOREROOM_KEY
2436,x2_it_bmt_proj,PROJECTILE_SHAFT
2437,q3_promissary,PROMISSARY_NOTE
2438,nw_hen_bod3rw,PROPHYRO_RING_PLUS4
2439,nw_it_sparscr102,PROTECTION_FROM_ALIGNMENT
2440,x2_it_sparscral,PROTECTION_FROM_ALIGNMENT_HORDES_OF_THE_UNDERDARK
2441,nw_it_sparscr303,PROTECTION_FROM_ELEMENTS
2442,nw_it_sparscr802,PROTECTION_FROM_SPELLS
2443,nw_ashmsw003,PROTECTOR
2444,x0_it_fm_pdrg01,PSEUDODRAGON_FAMILIAR_LEVEL_01_HIDE_SOU
2445,x0_it_fm_pdrg15,PSEUDODRAGON_FAMILIAR_LEVEL_05_HIDE_SOU
2446,x0_it_fm_pdrg17,PSEUDODRAGON_FAMILIAR_LEVEL_10_HIDE_SOU
2447,x0_it_fm_pdrg19,PSEUDODRAGON_FAMILIAR_LEVEL_15_HIDE_SOU
2448,x0_pseudo_hide,PSEUDODRAGON_PROPERTIES_SHADOWS_OF_UNDRENTIDE
2449,x0_pseudo_sting,PSEUDODRAGON_STINGER_SHADOWS_OF_UNDRENTIDE
2450,m1s03ifog,PUFF_OF_FOG
2451,q2c2_chain_pur,PURPLE_CHAIN
2452,x0_it_mring013,PURPLE_DRAGON_RING_SHADOWS_OF_UNDRENTIDE
2453,m3q2f18_purple,PURPLE_GEM
2454,x2_it_lightgem03,PURPLE_LIGHT_GEM
2455,hx_puzzle_ring,PUZZLE_RING
2456,q1barditem,QUALITY_LUTE
2457,nw_wdbqs001,QUARTERSTAFF
2458,nw_wdbmqs002,QUARTERSTAFF_PLUS1
2459,nw_wdbmqs008,QUARTERSTAFF_PLUS2
2460,nw_wdbmqs009,QUARTERSTAFF_PLUS3
2461,x0_wdbmqs001,QUARTERSTAFF_PLUS4_SHADOWS_OF_UNDRENTIDE
2462,x0_wdbmqs002,QUARTERSTAFF_PLUS5_SHADOWS_OF_UNDRENTIDE
2463,x2_wdbmqs003,QUARTERSTAFF_PLUS6_HORDES_OF_THE_UNDERDARK
2464,x2_wdbmqs004,QUARTERSTAFF_PLUS7_HORDES_OF_THE_UNDERDARK
2465,nw_it_msmlmisc11,QUARTZ_CRYSTAL
2466,it_msmlmisc012,QUARTZ_CRYSTAL_1
2467,nw_it_crewpsp003,QUASIT_CLAW
2468,2q6_quasitgore,QUASIT_EYE
2469,nw_it_creitem029,QUASIT_PROPERTIES
2470,m4q1c16_quill,QUILL
2471,x1_it_spdvscr305,QUILLFIRE_SHADOWS_OF_UNDRENTIDE
2472,wswmka007,RADIANT_DEATH
2473,x2_wswmka006,RADIANT_DEATH_HORDES_OF_THE_UNDERDARK
2474,hx_worg_cloak,RAGGED_CLOAK_OF_THE_WORG
2475,nw_it_msmlmisc21,RAGS
2476,nw_maarcl020,RAINBOW_ARMOR
2477,nw_it_spdvscr501,RAISE_DEAD
2478,nw_it_msmlmisc09,RAKSHASA_EYE
2479,it_smlmisc001,RAKSHASA_EYE_1
2480,nw_it_creitem039,RAKSHASA_PROPERTIES
2481,wplmss003,RANSEUR
2482,nw_wswrp001,RAPIER
2483,nw_wswmrp007,RAPIER_OF_THE_HIGH_ROAD
2484,nw_wswmrp002,RAPIER_PLUS1
2485,nw_wswmrp010,RAPIER_PLUS2
2486,nw_wswmrp011,RAPIER_PLUS3
2487,x0_wswmrp001,RAPIER_PLUS4_SHADOWS_OF_UNDRENTIDE
2488,x0_wswmrp002,RAPIER_PLUS5_SHADOWS_OF_UNDRENTIDE
2489,x2_wswmrp003,RAPIER_PLUS6_HORDES_OF_THE_UNDERDARK
2490,x2_wswmrp004,RAPIER_PLUS7_HORDES_OF_THE_UNDERDARK
2491,m1s03iclay,RARE_EARTH_CLAY
2492,nw_wplmhb008,RAVAGER_PLUS1
2493,nw_wplmhb009,RAVAGER_PLUS4
2494,x2_wplmhb005,RAVAGER_PLUS8_HORDES_OF_THE_UNDERDARK
2495,nw_it_creitem093,RAVEN_FAERIE_FM_HD_10_PROPERTIES
2496,nw_it_creitem094,RAVEN_FAERIE_FM_HD_15_PROPERTIES
2497,nw_it_creitem091,RAVEN_FAERIE_FM_HD_1_PROPERTIES
2498,nw_it_creitem095,RAVEN_FAERIE_FM_HD_20_PROPERTIES
2499,nw_it_creitem092,RAVEN_FAERIE_FM_HD_5_PROPERTIES
2500,nw_it_crewpsp029,RAVEN_FAMILIAR_CLAW
2501,nw_it_sparscr111,RAY_OF_ENFEEBLEMENT
2502,nw_it_sparscr002,RAY_OF_FROST
2503,nw_wblmfh008,REAVER_PLUS1
2504,nw_wblmfh009,REAVER_PLUS2
2505,x2_wblmfh005,REAVER_PLUS8_HORDES_OF_THE_UNDERDARK
2506,q2arebchain,REBEL_CHAIN
2507,q2arebplate,REBEL_PLATE
2508,m1q1_marrokbook,RECIPES_OF_THE_FORGE
2509,mdrowar025,RED_ASSASSIN_CHAINMAIL_PLUS3
2510,q6_raflail,RED_ASSASSIN_LIGHT_FLAIL_PLUS3
2511,q6_rasowrd,RED_ASSASSIN_LONGSWORD_PLUS3
2512,q6_rarappier,RED_ASSASSIN_RAPIER_PLUS3
2513,nw_it_creitem025,RED_BLUE_GREEN_SLAAD_PROPERTIES
2514,q2c2_chain_red,RED_CHAIN
2515,nw_maarcl027,RED_DRAGON_ARMOR
2516,m3q2f18_red,RED_GEM
2517,q2dredgladrobe,RED_GLADIATOR_ROBE
2518,q2dredgladrobe2,RED_GLADIATOR_ROBE_1
2519,q2d2redgladsword,RED_GLADIATOR_SWORD
2520,q2d2redsword2,RED_GLADIATOR_SWORD_1
